Authors,Title,Year,Source title,Cited by,DOI,Link,Abstract,Author Keywords,Document Type,Source
"Philokyprou M., Michael A., Malaktou E., Savvides A.","Environmentally responsive design in Eastern Mediterranean. The case of vernacular architecture in the coastal, lowland and mountainous regions of Cyprus",2017,"Building and Environment",18,"10.1016/j.buildenv.2016.10.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994524448&doi=10.1016%2fj.buildenv.2016.10.010&partnerID=40&md5=0eb0fbcfeb4d1a169014229c0053b6da","Hundreds of years of empirical expertise resulted in the development of vernacular dwellings adapted to the local climate and geomorphology in order to accommodate the daily needs of the occupants. In this respect, vernacular architecture has a lot to teach contemporary architects and engineers in terms of environmentally responsive design. This paper reports on the findings of a field research and literature study that was undertaken in the framework of a two-year funded research programme which investigates the environmental design dimensions of rural vernacular dwellings in the coastal, lowland and mountainous regions of Cyprus which feature diverse topographical, geological and climatic characteristics. The investigation of a significant number of rural settlements led to the selection of representative case studies, as well as to the selection and tabulation of a large number of vernacular dwellings, in the settlements in question. Special attention was paid to the interrelation of the building typology, semi-open and open spaces configuration, materials, construction techniques and openings (size and position) with aspects of environmental design. A series of diverse bioclimatic design features, related to outdoor microclimatic control, passive cooling and heating techniques, were recorded in each climatic region. The research results note that vernacular architecture addresses successfully specific adaptation challenges imposed by local conditions.Moreover, it indicates that vernacular architecture presents itself as a model for a sustainable design approach. The findings of this study may be of interest in the broader Eastern Mediterranean region where similar typological, constructional and spatial characteristics are incorporated in vernacular architecture. © 2016 Elsevier Ltd","Bioclimatic strategies; Climatic regions; Eastern Mediterranean; Environmentally responsive design; Vernacular architecture",Article,Scopus
"Cook L., Cullen R.","Official statistics and information and communication technologies in development in the Pacific",2017,"Public Administration and Information Technology",,"10.1007/978-3-319-50972-3_8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061242388&doi=10.1007%2f978-3-319-50972-3_8&partnerID=40&md5=95c228c35b4cbe41f308b7d47aaadb60","The collection, management and dissemination of official statistics is essential for good governance and planning, but is a formidable task for most Pacific Island countries due to lack of resources, capacity and their dispersed rural populations. Information and communication technologies (ICTs), especially in the context of regional cooperation and leadership, have the potential to significantly improve the collection of data and the dissemination and analysis of statistics in formats that will ensure its value is maximized. This chapter discusses the role of statistics in development and their role in monitoring the Millennium Development Goals (2000–2015), as well as the recently adopted Sustainable Development Goals (2016–2030) and how ICT can be used to manage this process. It examines technologies used in PICs and the regional initiatives that are contributing to capacity building and more effective statistics management through the use of emerging technologies. It considers some of the issues that must be taken into account to maximize the sustainable use of ICT in statistics, the value of statistics for decision-making in PICs and highlights the importance of leadership in regional initiatives as well as in individual countries. © Springer International Publishing AG 2017.",,Book Chapter,Scopus
"Sandhu H.","Ecosystem functions and management: Theory and practice",2017,"Ecosystem Functions and Management: Theory and Practice",,"10.1007/978-3-319-53967-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034414068&doi=10.1007%2f978-3-319-53967-6&partnerID=40&md5=17d05f79fd39b82d0ca94a8c5e818321","This is the first book to provide vital information on key local ecosystems, their functions, state of health, and their role in development in an Asian context, particularly on the Indian subcontinent. It addresses six major ecosystems on the Indian subcontinent - mountain, rural, desert, forest, urban, and freshwater - and discusses their functions, how they support livelihoods and the economy, the impacts on ecosystem services, and management issues. Asia is home to nearly one third of the global population. With massive industrialization occurring at an increasing pace to support the lifestyles of a growing population, impacts on natural ecosystems are inevitable in this region. The book also explores the concepts, theory and practice regarding these key ecosystems by linking them with the livelihoods of a large population base and subsequently illustrating their importance for sustainable development in the region. Further, by suggesting policies and ways in which these systems can be maintained and enhanced, it facilitates better management of natural resources within the ecological constraints to achieve socio-economic objectives and move towards a green economy for sustainable and equitable development in the region. © Springer International Publishing AG 2017.","Ecological economics; Ecosystem services; Human-environment interactions; Indian sub-continent; Sustainable ecosystems",Book,Scopus
"Guta D.D., Jara J., Adhikari N.P., Chen Q., Gaur V., Mirzabaev A.","Assessment of the successes and failures of decentralized energy solutions and implications for the Water-Energy-Food Security Nexus: Case studies from developing countries",2017,"Resources",7,"10.3390/resources6030024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026251212&doi=10.3390%2fresources6030024&partnerID=40&md5=3d5f2536f88f2202bc36cbca8e229aaf","Access to reliable and affordable energy is vital for sustainable development. In the off-grid areas of developing countries, decentralized energy solutions have received increasing attention due to their contributions to reducing poverty. However, most of the rural population in many developing countries still has little or no access to modern energy technologies. This paper assesses the factors that determine the successes and failures of decentralized energy solutions based on local harmonized case studies from heterogeneous contexts from Asia, sub-Saharan Africa, and South America. The case studies were analyzed through the coupled lenses of energy transition and theWater-Energy-Food Security (WEF) Nexus. The findings indicate that access to modern decentralized energy solutions has not resulted in complete energy transitions due to various tradeoffs with the other domains of the WEF Nexus. On the other hand, the case studies point at the potential for improvements in food security, incomes, health, the empowerment of women, and resource conservation when synergies between decentralized energy solutions and other components of the WEF Nexus are present. © 2017 by the authors.","Decentralized energy; Water-Energy-Food Security (WEF) Nexus",Article,Scopus
"Ryan C.","Eco-innovative cities Australia: A pilot project for the ecodesign of services in eight local councils",2017,"System Innovation for Sustainability 1: Perspectives on Radical Changes to Sustainable Consumption and Production",4,"10.4324/9781351280204-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076070809&doi=10.4324%2f9781351280204-19&partnerID=40&md5=202746457f0b999aef672a71d2456816","Policies and programmes for sustainable development have undergone significant shifts in focus in the more than three decades since the first global conference on the environment in Stockholm 1972 (Ryan 2004). While described in different ways from different theoretical perspectives within the literature, the broad sweep of those shifts is clear: the focus has moved from production and the firm, to products and consumption and then to structural issues that shape systems of production and consumption. © 2008 Taylor & Francis.",,Book Chapter,Scopus
"Briones K.V., Torres B.C., Rojas D.S., Jimenez C.J., Avila P.M.","Analysis of the corporate social responsibility of the sector of clothing SMEs of Guayaquil [Análisis de la responsabilidad social empresarial del sector de confecciones PYMEs de Guayaquil]",2017,"Espacios",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85022062203&partnerID=40&md5=107a0dfc3fd691559380944880279f9d","The present research will mention the influence of SME manufacturing in the city of Guayaquil and the possible effects of implementing ethical principles, transparent to its environment, the possibility of a strategic plan for CSR can be taken as A source of income for companies, as the international market is demanding environmentally friendly products as it contributes to promote sustainable development. © 2017.",,Article,Scopus
"Sundaresan S., Bavle S.","Student Participation and Engagement in Sustainable Human Development: A Value Education Approach",2017,"World Sustainability Series",,"10.1007/978-3-319-47868-5_11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071424841&doi=10.1007%2f978-3-319-47868-5_11&partnerID=40&md5=298caaff58fad354bcd5378afb37fa7c","It is recognized worldwide that higher education institutions are key drivers to sustainable development. Contemporary global challenges related to issues of climate change, globalization, growing interreligious conflict, increasing social inequities and environmental degradation confront education in the present era. This paper provides an insight on how higher education institutions can address these global challenges by adopting value education towards human development for a sustainable future. The effectiveness of value education for learners in their personal transformation and how such an education based on shared global values can foster a peaceful, just and sustainable world is examined. This research study aimed at analyzing the relevance of student participation and engagement in value education, Student And Teacher Value Assimilation (SATVA) approach, towards enabling resiliency, managing vulnerability and supporting adaptation among learners in higher education institutions. The sample for the study constituted students who have undergone the value education programme. The results indicated that holistic development of learners makes them responsible and ethical global citizens, equipped to contribute to societal transformation for sustainable human development. This paper will be relevant to anyone interested in adopting a systemic approach to value education for sustainable human development. © 2017, Springer International Publishing AG.","Adaptability; Resiliency; Sustainable development; Value education; Vulnerability",Book Chapter,Scopus
"Hou L., Yungang L.","Life circle construction in China under the idea of collaborative governance: A comparative study of Beijing, Shanghai and guangzhou",2017,"Geographical review of Japan series B",,"10.4157/geogrevjapanb.90.2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052024849&doi=10.4157%2fgeogrevjapanb.90.2&partnerID=40&md5=02c01e1622c83d8835fd65c76e50686d","The strength of the government is no match for the dramatic changes taking place each day in urban China. Government-led governance in cities faces new challenges in the process of modernization and urbanization. Each city is looking for new solutions to the bottleneck in the city’s sustainable development under conditions of limited resources and fierce regional competition. Life circle construction action has emerged gradually, expecting to alleviate problems through cooperation. However, the idea and practices of the life circle vary in different cities. Through reviews of the life circle theory and life circle system planning in Beijing, Shanghai and Guangzhou, we describe how the life circle works in different circumstances and identify that the conception of the life circle occurs in accordance with collaborative governance. The different levels of social capital show a different focus on the overall goal, construction process and the collaboration framework. This article discusses the reasons for these differences by comparing life circle construction activities in the three largest cities in China. © 2017 The Association of Japanese Geographers","China; Collaboration across boundaries; Collaborative governance; Life circle",Article,Scopus
"Sun S., Wang W.","Research on evaluation of the urban car sharing environment in China based on factor analysis",2017,"Advances in Transportation Studies",,"10.4399/97888255108292","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043512276&doi=10.4399%2f97888255108292&partnerID=40&md5=c44cae46d6622d59aa5223aaad2bc52e","Car sharing plays an important role in resolving the contradiction between the growing urban travel demand and the lack of supply capacity. Scientific and accurate evaluation of the urban car sharing environment is of great significance for urban development in China. This paper built the evaluation index system from four aspects, namely, the overall economic environment, consuming ability, demand potential and supply capacity. Then, the factor analysis and entropy weight method were used to conduct an empirical analysis on the car sharing environment evaluation for the 25 second-tier cities in China. Finally, the clustering analysis method was utilized to conduct further research on the characteristics of the differences and similarities between sample cities. This method shows that there is a big difference among the secondary cities of China in the car sharing environment, which can be divided into four categories. These categories are significantly different from each other in all dimensions, and measures should be taken according to actual situations to promote the healthy and sustainable development of the car sharing business model. © 2017, Aracne Ed. All rights reserved.","Car sharing; Clustering analysis; Entropy weight method; Factor analysis; Sharing economy",Article,Scopus
"Aksenova I.V.","Opportunity analysis of cultural heritage objects⇔ modern use",2017,"Man in India",1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041197170&partnerID=40&md5=763e9fe0badddc9c8ff1a79cf3c1b7c9","The problem of cultural heritage preservation as a driving force of sustainable development of society was considered. Immovable objects – historical and cultural monuments-allow identifying historical cities and are their fourth dimension or the vector of time. The only possible way to preserve historical buildings is their restoration with subsequent involvement into modern life. An optimum alternative is using objects for their original purpose; it is possible to use them in a new capacity, but with obligatory preservation of the initial architectural style. In the paper, various examples of modern adaptation and conversion of the objects of civil and industrial heritage in the structure of the city or populated area are given. Special attention is paid to the industrial objects and Russian manors. Today, various programmes have been developed and are constantly revised with attraction of non-state funds at the federal and regional levels, and the projects with business plans for potential investors are being prepared: “Regeneration of the Russian manor”, “Centre of heritage capitalization”, “Wreath of Russian manors”, “Rent for a rouble” and others. At that, in accordance with the specifics of the manor complex, different variants of their use are proposed. © Serials Publications.","Cultural monuments; Immovable historical; Modern use; Privatization; Restoration; Sustainable development of society",Article,Scopus
"Yu X., Zhang Z., Cui N.","Analysis on agricultural production efficiency of shandong province based on super efficiency DEA model and malmquist index",2017,"Boletin Tecnico/Technical Bulletin",1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029587100&partnerID=40&md5=ed9b19861130c34b15a75ac959d2c10c","As a large agricultural production province, the sustainable development of agriculture in Shandong Province is related to the realization of food security and agricultural modernization in China. Based on the panel data of Shandong Province from 2002 to 2015, the efficiency of agricultural production in Shandong Province was measured and analyzed by using the super efficient DEA model and Malmquist index respectively. Research indicates: shandong Province, the level of agricultural production efficiency is not high, there is a certain difference between the city, non-DEA effective city there are different levels of investment redundancy; the overall factor productivity of agriculture as a whole shows a weak upward trend, showing a certain degree of agricultural sustainability. The contribution of agricultural technological progress to the contribution of agricultural total factor productivity is significant, and the reduction of pure technical efficiency has dragged down the level of agricultural technology efficiency. Finally, the paper puts forward some suggestions to further improve the agricultural production efficiency in Shandong Province.","Agricultural production efficiency; Malmquist index; Super efficiency DEA",Article,Scopus
"Oktay D.","Lessons for future cities and architecture: Ecology, culture, sustainability",2017,"Mediterranean Green Buildings and Renewable Energy: Selected Papers from the World Renewable Energy Network's Med Green Forum",,"10.1007/978-3-319-30746-6_19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029057897&doi=10.1007%2f978-3-319-30746-6_19&partnerID=40&md5=6344b0b3515f73355baafbc4d3cee125","In the era of globalisation, in which serious environmental problems are threatening cities and their inhabitants, as cultural integrity is constantly under attack and many cities lack socially inclusive and responsive environments, there is an urgent need for a radical shift towards a holistic strategy for sustainable urbanism combining ecological sustainability and sociocultural sustainability. This calls for sensitivity to traditional urbanism and impact of global ideas, practices and technologies on local social and cultural practices, both on the city scale and architectural scale. In line with these considerations, this chapter aims to establish an environmentally sound and human-friendly framework for sustainable urbanism in future cities. In this context, the study first provides a conceptual understanding of sustainable urbanism and a critical review of its philosophical and practical framework; secondly, it provides a critical assessment of contemporary approaches to sustainable urbanism and architecture; thirdly, the chapter analyses the traditional Turkish (Ottoman) city which provides valuable clues for sustainable development and discusses possible research directions that could help promote the concept of sustainability in the urban and architectural environments of future cities. © Springer International Publishing Switzerland 2017.","Cities; Contemporary paradigms; Culture; Ecology; Future of cities; Sustainability; Turkish (Ottoman) city",Book Chapter,Scopus
"Huang C., Han J., Chen W.-Q.","Changing patterns and determinants of infrastructures’ material stocks in Chinese cities",2017,"Resources, Conservation and Recycling",27,"10.1016/j.resconrec.2016.06.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028033439&doi=10.1016%2fj.resconrec.2016.06.014&partnerID=40&md5=26653e0b48bdbf2e0bf24571840f408d","Quantifying the changing patterns and determinants of material stocks (MS) is important for understanding the interplay between socioeconomic development and environment conservation, and for addressing the challenges in sustainable development. This paper conducts a MS accounting for 10 materials in 6 major infrastructures in Beijing, Tianjin and Shanghai, and probes into the driving factors behind the change within the 1978–2013 period through a logarithmic mean divisia index decomposition method. The results suggest that MS changes through a rapid enhancement in the 1980s, a steadily growth in the 1990s, and an acceleration after the 2000s. A relative decoupling phenomenon was detected in the development of economy and MS, which was largely caused by the decline of MS intensity. The policy implications include paying more attentions to the improvement of MS efficiency especially in buildings, substituting for less energy-intensive construction materials, controlling the extensive urban sprawl, and raising the population density. © 2016 Elsevier B.V.","Decomposition analysis; Decoupling; Infrastructures; Material flow analysis; Sustainability",Article,Scopus
"Campelo A., Fontenele D.","Sustainable development for recovering economic crisis: A possible solution for Brazil",2017,"WIT Transactions on Ecology and the Environment",,"10.2495/SC170041","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040454621&doi=10.2495%2fSC170041&partnerID=40&md5=073c5e0029b0e8d0d0ddb475a33a3668","Brazil has been going through a period of intense political turmoil. The impeachment process of former president Dilma Rousseff started in December 2015 and brought significant upheaval to a country that now faces a deep political crisis. Accused of abuse of power, Mrs. Rousseff was charged with criminal administrative misconduct and violation of the federal budget, and in August 2016 was removed from office and replaced by Vice President Michel Temer. The new administration, in conjunction with the National Congress, lost no time in implementing new law reform programs, a questionable tactic designed to dodge lawsuits. To control expenses, Constitutional Amendments such as PEC 241 propose the freezing of public expenditures in health care and education for the next 20 years, potentially harming the development of the country and well-being of the citizens. It is precisely at this moment that Brazilian Urban Policies come into context and one must ask if the current policies are designed to benefit the government and its leaders or the people of Brazil. From this point of view, this paper aims to discuss how public policies that once generated social and economic development have been affected by the presidential impeachment process and how this can become a moment of opportunity to pursue a sustainable development capable of reviving Brazil’s economy. Through a social, environmental and economic approach, it is possible to develop a resilient economy capable of surviving, adapting and flourishing in the face of turbulent events. Designing cities that meet future needs, while improving human quality of life over time, is a clever way to develop the country, create meaningful jobs, restore the confidence of people in their institutions and assure the existence of natural resources for future generations. This article is intended to examine the current situation of Brazil’s urban policies and to propose feasible solutions within the country’s current context, which will benefit the entire population and improve overall quality of life. © 2017 WIT Press.","Resilient economy; Right to the city; Sustainable development; Urban acupuncture; Urban policies",Article,Scopus
"Gupta K., Agrawal R.","Sustainable development and spirituality: A critical analysis of GNH index",2017,"International Journal of Social Economics",2,"10.1108/IJSE-10-2015-0283","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033463336&doi=10.1108%2fIJSE-10-2015-0283&partnerID=40&md5=98a9c166995d67bd9ba4386a547fe3ae","Purpose - The purpose of this paper is to understand the relationship between sustainable development (SD) and spirituality. Bhutan, a country believing deeply in Buddhist spiritual values has created a model of Gross National Happiness (GNH) where it is believed that the holistic evolution of human being can take place with a balance of material as well as non-material aspects of spiritual, cultural, societal and environmental. The paper critically analyzes GNH to establish the role of spirituality in SD. Design/methodology/approach - The paper analyses the GNH concept using literature review. Further, personal meetings with authorities in Bhutan and interaction with citizens of Bhutan used to gather primary data. A critical approach has been applied to understand the practical implication of the concept. Findings - Good governance, sustainable socioeconomic development, cultural preservation and environmental conservation formed the four basic pillars of the GNH index, further elaborated into 9 domains and 33 clustered indicators. The concept has been commendable in giving new direction to the understanding of SD. Nevertheless, certain discrepancies create ambiguity and limitations around the validity of adoption of the concept in other countries. Research limitations/implications - A balanced and holistic, yet practical model of SD is necessitated. Bhutan has been a pioneer to suggest the different dimensions that can be acted upon to produce a more honest and sustainable path of being in concord with nature, community and other-related surroundings. Practical implications - The paper provides insights to researchers and practitioners in understanding the basic essentials required for the SD agenda. The paper derives the learnings from the GNH model which can help in understanding the areas where the western three-pillar model of development needs more refinement. At the same time, the paper also helps in creating the insights for Bhutanese practitioners and policymakers about the areas where the GNH model still needs to be worked upon to improve its efficacy. Originality/value - The paper proposes that SD can only be achieved through spirituality. © Emerald Publishing Limited.","Balanced growth; GNH; Happiness; Holistic; Spirituality; Sustainable development",Article,Scopus
"Mills S.","Sustainable cities: Inspirational case studies",2017,"Sustainable Cities: Inspirational Case Studies",,"10.4324/9781351286008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061464151&doi=10.4324%2f9781351286008&partnerID=40&md5=da594dfca12c49dcdc379ee6971d9bb8","Winners and nominees of the 2013/14 Sustainable City Awards present their case stories in a new collection, Sustainable Cities: Inspirational Case Studies. These short, easy-to-read stories will serve as an inspiration to others around the world in the quest to make our cities more sustainable. The awards were established in 2001 by the City of London Corporation and aim to recognise and reward organisations that have demonstrated excellence in sustainable development. Sustainable Cities is published by Greenleaf Publishing in association with the City of London. © 2015 Taylor & Francis. All rights reserved.",,Book,Scopus
"Kosmowski F., Lalou R.","The Association of Monetary, Multidimensional and Traditional Poverty with Climate Change Adaptive Capacities in Northern Benin",2017,"Climate Change Management",,"10.1007/978-3-319-49520-0_45","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071414055&doi=10.1007%2f978-3-319-49520-0_45&partnerID=40&md5=6426241c3c233f234cb5b7d4b4c67de2","Poverty and climate change are two of the most urgent issues the world is facing; and the view that poverty represents a constraint for a household’s adaptive capacities is widely accepted. However, poverty has been predominantly defined through an economic lens, thus ignoring the multidimensional nature of poverty. In this study, a cross-sectional survey is used to explore the effect of poverty on adaptive capacities in northern Benin. Three indices of poverty (monetary, multidimensional and traditional) were calculated along with two proxies of adaptive capacities (crop-related changes and perceived coping strategies). A significant lack of overlap was found between the three poverty indices. Multiple deprivations are negatively associated with both crop-related changes and perceived coping strategies. Improved economic status, through monetary or traditional asset growth, is associated with increased innovations, but only for the poorest households. Results of the multivariate analysis also suggest that in a context of rural poverty, social capital plays an important, and potentially compensating role in fostering adaptive capacities. Overall, this study illustrates that a purely economic view, most often relying on a single poverty measure, is insufficient to understand the complexity of the poverty-adaptive capacity nexus. © 2017, Springer International Publishing AG.","Adaptation; Adaptive capacity; Climate change; Monetary poverty; Multidimensional poverty; Poverty; Sustainable development goals; Wealth index",Book Chapter,Scopus
"Aqorau T., Cullen R., Mangal A., Walton P.","The contribution of E-government to primary industries and rural development in Pacific Island states",2017,"Public Administration and Information Technology",1,"10.1007/978-3-319-50972-3_9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061228374&doi=10.1007%2f978-3-319-50972-3_9&partnerID=40&md5=f5d364c1a58d70a04fec7c8b44ee6201","This chapter focuses on e-government initiatives in the primary sector. Primary industries (agriculture, forestry, fisheries and mining) make a significant contribution to the economies of Pacific Island countries and information systems in this sector have a major role to play in sustainable development. The chapter highlights the value of regional collaboration, the importance of effective policy and the role of ICT in facilitating collaboration in the primary industries sector. This includes gathering statistics which are critical to planning and some regional initiatives for the management of mineral exploration and resources. Drawing together the work of authors working in the region, it highlights some of the benefits and challenges of applying ICT in this area of e-government and some examples of projects with significant potential for economic development, although some have yet to deliver on this potential and some have made a significant contribution to development in the region. The final example outlines the recent development of a Fisheries Information Management System for the billion-dollar Pacific tuna fishery. The chapter concludes by identifying regional cooperation as a critical factor in the success and sustainability of e-government initiatives in the primary sector in the Pacific Islands region. © Springer International Publishing AG 2017.",,Book Chapter,Scopus
"Yousuf A., Khan M.R., Pirozzi D., Wahid Z.A., Atnaw S.M.","Economic and market value of biogas technology",2017,"Waste Biomass Management - A Holistic Approach",,"10.1007/978-3-319-49595-8_7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031427604&doi=10.1007%2f978-3-319-49595-8_7&partnerID=40&md5=dfe5af03dce7f3bc9a29ee2d7d34a986","The demand and prospect of biogas technology as a renewable energy source in terms of market value have not been adequately addressed. This paper focuses on the status of legal framework and future market situation related to biogas technology in order to facilitate its improvements. Biogas technology, known as biofuel production process through fermentation of biological wastes, is a well-established technique to improve lives, livelihoods, health, and ecosystem. This approach generates a large revenue opportunity that supports the socioeconomic development in rural areas. However, very little initiative has been introduced specially in the developing world to gear up the biogas technology. For more sustainable development of this technology, policy-makers should reform the existing institutional framework by reorganizing subsidies, motivating and attracting investor with flexible financial conditions, liberalizing the management of gas grids, and involving farmers in local projects. Therefore, it is a great challenge to find a proper mode of marketing policy, business models and multiprofit options, and a sustainable financing mechanism. This paper covers the stateof- the-art enlargements and future consequences of the hastily emerging biogas market, starting with a universal viewpoint and going through the market characteristics of Europe, the USA, Africa, and Asia Pacific. © Springer International Publishing AG 2017.","Biogas market potentiality; Biogas sustainability; Economic policy; Market barriers and solutions",Book Chapter,Scopus
"Grossman M., Rao M.N.","Towards sustainable small hydro power development in Himachal Pradesh, India",2017,"International Journal of Global Energy Issues",,"10.1504/IJGEI.2017.086618","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029623621&doi=10.1504%2fIJGEI.2017.086618&partnerID=40&md5=69e41f26b99a35b5ef6af493c04b7173","Long considered to be a non-polluting and renewable energy source, small hydroelectric power (SHP) has been promoted as an alternative approach to electrical energy production in India. In recent years the government has opened up the SHP sector to private investors, offering tax breaks and other incentives to stimulate development. Such accelerated expansion has come at a cost. In many cases development has proceeded with inadequate feasibility analysis and with a lack of consideration of the risk factors and environmental, social and economic impacts. This paper explores sustainable SHP development in India, focusing on the state of Himachal Pradesh (HP). Using publically available state government data, as well as web-based and academic literature sources, the paper presents multiple perspectives on sustainable SHP development in the state of HP. We conclude with reflections on how sustainable SHP development in India might be achieved and suggestions for future policy-making and research. © Copyright 2017 Inderscience Enterprises Ltd.","Himachal pradesh; Renewable energy; Rural development; Small hydro power; Sustainability",Article,Scopus
"Finco A., Bentivoglio D., Bucci G.","A label for mountain products? Let’s turn it over to producers and retailers",2017,"Quality - Access to Success",7,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015931371&partnerID=40&md5=88096f14dd6e091ede1c4f88ac3b8111","The development of mountain farming and the promotion of mountain food production are a way to encourage sustainable development of mountain areas, which are generally considered places with specific geographic and climatic constraints. In order to promote strategies for mountain products, the European Union recently approved the Regulation (EU) No 1151/2012 reserving the use of the term “Mountain Product” to food products produced and processed in mountain areas. This regulation was supplemented by the Delegated Act (EU) No 665/2014, which specifies the conditions of use of the optional quality term “Mountain Product”. The purpose of this paper is to assess the interest in the application of the new mountain label and the perception of the food mountain products in an Italian Region (Marche). To achieve this goal, two different surveys, a producer survey and a retailer survey, were conducted in the summer 2016. The results highlight the insufficient communication around this new quality system. However, the creation of a label to protect and certify mountain food, which is positively accepted, could constitute a foundation for improving the promotion of mountain quality food products and the sustainability of these areas. © 2017, SRAC - Societatea Romana Pentru Asigurarea Calitatii. All rights reserved.","Italy; Label; Mountain food products; Producer and retailer surveys; Rural development",Article,Scopus
"Ramaiah S.N., Reddy R., Reddy V.J.","Over-exploitation of groundwater, and its impact on phreatic aquifer system, surface water bodies and rural water supply schemes in Malur Taluk, Kolar District, Karnataka - A case study",2017,"Nature Environment and Pollution Technology",1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020206774&partnerID=40&md5=4907b670882221f02fc9ff2e3011a5c3","Water is a precious natural resource which replenishes each year through monsoon rains. Most of the areas in India are facing severe scarcity of water for drinking, irrigation and industrial needs of the society. The crisis of water resources, the development and their management is of great importance because, the required quantity of the water is not available for use due to uneven spatial distribution. In India, groundwater is the main source of irrigation and water supply needs. Excess use of groundwater for irrigation has adversely affected drinking water supply needs in recent years, which has a direct impact on the quality and quantity of groundwater. Better water/groundwater management practices and planning for artificial recharge of groundwater can only improve the sustainability of groundwater resource in coming years. Like in other places of India, in Karnataka, particularly in Malur taluk in Kolar district, is not having any major surface water bodies to cater to the irrigation and domestic water supply needs of the people. The entire area is by and large totally dependent on groundwater for irrigation, domestic and industrial water supply needs. Due to continuous withdrawal of groundwater to meet the demand, dug wells tapping the phreatic aquifers are totally dry since last two decades, which has tremendous impact on phreatic aquifer system, surface water bodies and rural water supply schemes in the area and also on the quality of groundwater. Better groundwater management practices coupled with artificial recharge to groundwater are the options left for sustainability of groundwater resource in the area. Roof top rain water harvesting is also essential to mitigate the drinking water needs of the people in the area. Drip irrigation and sprinkler irrigation in large scale can control the depletion of groundwater level in the area. © 2017, Technoscience Publications. All rights reserved.","Artificial Recharge; Checkdam; Groundwater; Lithology; Water supply",Article,Scopus
"Anacio D.B.","Designing Sustainable Consumption and Production Systems in Higher Education Institutions: The Case of Solid Waste Management",2017,"World Sustainability Series",1,"10.1007/978-3-319-47895-1_1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071480371&doi=10.1007%2f978-3-319-47895-1_1&partnerID=40&md5=31682f857b609521f48a4c549cc9df2a","The vast potentialities for higher education institutions (HEIs) in designing and implementing sustainable consumption and production systems need to be developed in this age of Sustainable Development Goals (SDGs). To further elucidate this argument, various studies show that the material recovery potential of discarded solid wastes in universities is more than 50Â %. Focus is given in Philippine HEIs, wherein recoverable solid wastes were identified in faculty rooms of three HEIs in Baguio City, Philippines, using a waste assessment and characterization survey (WACS). Results show that around 90Â % of solid wastes in faculty rooms are potentially recoverable, as residual wastes only account 6â€“11Â %. It is projected that 75,968Â kg/day of solid wastes are generated annually in Philippine HEI faculty rooms alone, and around $537.66 can be monetized from recoverable wastes in such rooms per campus per school year. The untapped monetary equivalents of recoverable solid wastes should prompt partnerships between HEIs and recycling and or manufacturing companies, local government, non-profits, and non-government organizations to recover and monetize reusable and recyclable wastes. Such arrangements would eventually close material consumption and production loops not only in the Philippines but also in an ASEAN (Association of Southeast Asian Nations) or global scale, and therefore reduce resource footprints generated by educational institutions. © Springer International Publishing AG 2017.","SDGs; Sustainable development; Waste monetization; Waste recovery",Book Chapter,Scopus
