Authors,Title,Year,Source title,Cited by,DOI,Link,Abstract,Author Keywords,Document Type,Source
"Barbut M., Alexander S.","Land Degradation as a Security Threat Amplifier: The New Global Frontline",2016,"Land Restoration: Reclaiming Landscapes for a Sustainable Future",1,"10.1016/B978-0-12-801231-4.00001-X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84980350831&doi=10.1016%2fB978-0-12-801231-4.00001-X&partnerID=40&md5=9038528d216d6243d7c349acb708aefe","The livelihoods of over 2 billion people worldwide depend on 500 million small-scale farmers for their food security; however, one-third of all agricultural land is now considered either highly or moderately degraded. The impacts of land degradation not only pose a serious challenge to sustainable development but also amplify the underlying social and political weaknesses at the local and national level, which in turn can contribute to global threats of illegal migration, cross-border conflict, and other forms of violence that feed human insecurity. Proactive solutions (e.g., sustainable land management and ecosystem restoration) that reduce the extent and degree of land degradation can often be cheaper and more effective than relying on crisis management, humanitarian relief, and military means to address the resulting challenges. Improving the well-being of the rural poor and other land-dependent communities will enhance overall human security and help ensure international stability today and in the future. © 2016 Elsevier Inc. All rights reserved.","Biodiversity loss; Climate change adaptation; Ecosystem restoration; Human security; Land degradation neutrality; Sustainable development goals; Sustainable land management",Book Chapter,Scopus
"Li L., Lei Y., Pan D., Si C.","Research on Sustainable Development of Resource-Based Cities Based on the DEA Approach: A Case Study of Jiaozuo, China",2016,"Mathematical Problems in Engineering",12,"10.1155/2016/5024837","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955513283&doi=10.1155%2f2016%2f5024837&partnerID=40&md5=48f75291226ed95901d38fc6a4580db1","Jiaozuo is a typical resource-based city, and its economic transformation has been an example of success in China. However, quantitative evaluation of the city's development has scarcely been performed, and future development is not clear. Because of this, using the relevant data from 1999 to 2013, this paper uses the data envelopment analysis (DEA) model to evaluate development after the transformation of Jiaozuo with the aim of providing a basis for its future developing plan. The results show that DEA was effective in 2000, 2004, 2006, 2010, and 2012, was weakly effective in 1999, 2001, 2002, 2003, and 2013, and was ineffective in 2005, 2007, 2008, 2009, and 2011. By evaluating the development of Jiaozuo, this paper provides policy implications for Jiaozuo's sustainable development, and it may serve as a reference for the sustainable development of China's other resources-based cities. © 2016 Li Li et al.",,Article,Scopus
"Becker G.","Educational landscapes for sustainable development in cities. actors, structures and processes in osnabr�ck",2016,"World Sustainability Series",2,"10.1007/978-3-319-26734-0_9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071484226&doi=10.1007%2f978-3-319-26734-0_9&partnerID=40&md5=5321442212021f8be6c35afd43af883c","“Educational Landscape of Sustainable Development (ELSD)” is a concept still quite new in Germany and recently being implied in Osnabrueck and in those other German cities that were awarded with the label “City of the UN-Decade Education for Sustainable Development”. The complex subject will be dealt with under selected aspects at International and local level and illustrated by means of the example of Osnabrueck. The general role of towns or cities and regions within the process of Sustainable Development (SD) and Education for Sustainable Development (ESD) is the subject of Sect. 1. Section 2 offers a historic review on previous international concepts of education for a ‘learning society’ which led to the development of more recent concepts, similar to ELSD such as ‘Learning Cities’ and ‘Sustainable Learning Cities and Regions’ (SLCR) in some cities in Germany. Due to a lack of a general standard definition of SD, the author presents his more differentiated, six-dimensional conception, which includes education as one of these dimensions that corresponds in an ideal manner to the objectives of SLCR or ELSD (Sect. 3). On one hand, ELSD is being derived from the debates and practical approaches of ESD in Germany (Sect. 4) previously separated, and from educational landscapes on the other (Sect. 5). The current situation of ELSD under construction in Osnabrück is only comprehensible if it is considered from the background of its previous history of more than 30 years in which the Local Agenda 21 and respective organisations played a major role. Of special importance are also the numerous awards in the context of the Decade (DESD), which gave strong impetus for the further development of LESD in Osnabrück (Sects. 6–9). © Springer International Publishing Switzerland 2016.","Education for sustainable development; Educational landscape; Local agenda 21; Sustainability; Sustainable city; Sustainable learning cities; Urban sustainability",Book Chapter,Scopus
"Mirochnick N.C., Russo T.A.","Community water system infrastructure assessment in rural Uganda",2016,"International Journal of Water",,"10.1504/IJW.2016.079702","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991619937&doi=10.1504%2fIJW.2016.079702&partnerID=40&md5=c9f1dd0fff608b4c1509c9a3e43da81d","In 2012, the Millennium Villages Project (MVP) and its partners launched the Ruhiira Community Water Supply Project (CWSP) providing piped water to ∼5,400 people (82% of the local population). The sustainability of water systems across Africa is known to be woefully inadequate and in response the CWSP was built using a full-systems approach, considering system design from source to distribution, local economics, maintenance and adaptability. In 2013, the CWSP served the expected number of people; however, consumption was only 15% of the year-one prediction, based on the 20 L/d/person millennium development goal water access indicator. Consumption was a major determinant of financial sustainability and the CWSP operated at a loss during its first two years of operation. The CWSP reduced community members' distance to a clean water source and had a small impact on socio-economic activities, but did not lead to clear public health benefits. Copyright © 2016 Inderscience Enterprises Ltd.","Millennium Villages Project; Monitoring and evaluation; Poverty alleviation; Rural development; Water infrastructure",Article,Scopus
"Agbortoko A.N.","Strengthening rural-urban interactions as a contemporary paradigm to sustainable development in Africa: The case of meme",2016,"Africa Development",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033660879&partnerID=40&md5=c4aedfe6020296388e3724bf564aa50b","The world’s population is increasing by around 85 million every year - the equivalent of anotherEgypt or Mexico, and by 2025 most of the growth is expected to be within urban areas of developing nations. Thisimplies a continuous supply and dependence on raw materials and other infrastructural developments. This studytherefore seeks to examine the flow of people, finance through remittances as well as the flow of goods and services between rural and urban settlements in developing nations using the Meme Division of the South-West RegionofCameroon as a case study. The problem of most development theory and practice based on the dichotomy between rural and urban settlements is reflected through the division of policies along spatial and sectoral lines, with urban planners concentrating on urban nodes with less attention to the rural nodes. This has widened the development gap between rural and urban centres, thus accelerating rural-urban migration and a consequent increase in the rate of urban poverty and urban primacy in most developing countries. As its main objective, the study sets out to investigate the relationship between small and intermediate urban centres and their surrounding regions, withparticular attention to spatial and sectoral linkages which constitute the basic tenets for a win-win development situation. To attain the objectives, both primary and secondary sources of data were utilized. The secondary sources constituted internet sources and available materials on rural-urban linkages while the primary data was principally from direct interviews and the administration of questionnaires. A systematic sampling technique was used to generate information from the sampled population and the Rank Size Rule was used to analyse the collected data to categorise areas of high linkages and their levels of development. The findings revealed that encouraging rural-urban linkages will constitute a contemporary approach in solving urban problems of increasing slums and urban poverty while reducing rural exodus. From the findings, it was recommended that planning should be done on a regional basis rather than dividing settlements into urban and rural as well as developing transport routes to ease communications between the two areas. The study concludes that regional development as a development option will go a long way in bridging the gap between the rural and urban areas, thereby accelerating regional integration and development as a whole. © Council for the Development of Social Science Research in Africa, 2017.",,Article,Scopus
"Yaduvanshi N.R., Myana R., Krishnamurthy S.","Circular economy for sustainable development in India",2016,"Indian Journal of Science and Technology",4,"10.17485/ijst/2016/v9i46/107325","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007579804&doi=10.17485%2fijst%2f2016%2fv9i46%2f107325&partnerID=40&md5=c697e1b48ff413ba498bdf0aaa5d145e","Objectives: To explore current Waste Management practices in India and assess inadequacy; To assess successful WM practices examples and draw inferences for CE; To discuss CE as solution for WM inadequacy. Methodology: Semi-structured interviews and informal discussions with the experts in Waste Management (WM); Secondary data analysis collected from relative research papers and reports. Findings: Section 3 describes current WM practices, with insightful solutions from a case example of a for-profit waste management private company, VIVAM. Section 4 describes advancements in WM practices in three approaches: 1) Innovations in WM India, with two case examples. 2) WM practices in developed countries 3) Green consumerism. The inferences about inadequacy of above approaches lead us to propose modern advanced solution of Circular economy (CE). Section 5 infers CE as solution with insights from four case examples of successful CE implementations summarized in table3. The realignment of industry-government-citizen towards CE is demonstrated in these cases. In Section 6, CE is advocated as comprehensive solution aimed towards sustainable development in India. Useful inferences drawn from a total of seven case examples, including economies of China and UK. The contribution of this research to the existing body of sustainability knowledge is a renewed thinking for sustainable development in India. Drawing learning from developed economies infuses new thinking in future WM for India thus leading to sustainable development in India. Conclusion: Indian WM practices are less effective as performed in Silos. Adapting CE practices, educating/increasing awareness of effective WM methods goes long way towards accepting new sustainability policies and practices.","Circular economy; Consumer behavior; Green consumerism; Recycle; Sustainable development; Waste management; Zero waste",Article,Scopus
"Wang X., Wang Y., Xu C., Chen L., Guo S.","Convergence of human populations in China: Impact on sustainable development",2016,"Environmental Engineering and Management Journal",1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009959389&partnerID=40&md5=a0e76f90e918bbc88593fb4aaa767bc2","Convergence, that is the concentration of human populations into small areas, has been common throughout history. However, convergence has now reached historically unprecedented levels. Historically, convergence has tended to increase the long-term risk to humanity caused by many factors, including the associated environmental damage. Large cities appear to be at greater risk of unforeseen disasters, and may even collapse when some maximum sustainable size is exceeded. Based on a review of published papers, we discuss the historical and future safety of China’s major cities and civilization in the context of the increasing environmental risks created by convergence. This may help the public, scientists, and politicians to better understand the gap between social institutions and the scientific knowledge and technology that sustains them. It may also help to improve the sustainability of large cities and the civilizations that depend on them. Widespread unsustainable development currently jeopardizes large cities, especially when their managers fail to take appropriate measures to protect the environment that sustains the city. To achieve safe and sustainable urban development, China’s government must find ways to improve social and cultural institutions that promote environmental conservation, and it must encourage socioeconomic development in under-developed rural regions to reduce some of the pressures leading to urbanization. © 2016, Gh. Asachi Technical University of Iasi. All rights reserved.","Environmental degradation; Environmental risk; Human convergence; Social institutions; Sustainable development",Article,Scopus
"King C.","SA's 'New York City' in the pipeline",2016,"Water Sewage and Effluent",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960105622&partnerID=40&md5=7207670fa3b761cd792e9d8caaa39185",[No abstract available],,Article,Scopus
"Pappné Vancsó J., Hoschek M., Jankó F.","Climate change in Hungarian rural society: Assessment of adaptive capacity",2016,"Acta Silvatica et Lignaria Hungarica",,"10.1515/aslh-2016-0009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85002665422&doi=10.1515%2faslh-2016-0009&partnerID=40&md5=29cc4e89c75b884cd41367ef9f96312a","Beside sustainable development, vulnerability might be the most frequently used expression in environmental studies. Vulnerability depends on the intensity of the impacts on a natural or social system as well as on its adaptive capacity. Appropriate adaptation warrants successful survival of the system even under high impact, when its vulnerability is significantly reduced; therefore, measuring adaptive capacity should have an established place in the methodology of impact - adaptation - vulnerability research. The main problem is to find relevant data that are required to establish indicators. In our study, the focus was laid on measuring adaptive capacity within vulnerability research, and on identifying possibilities for accurate calculation of adaptation. An attempt was made to determine the adaptive capacity to droughts in the micro-regions of Zala County. It could be established that the adaptive capacity of the population in the rural areas of Zala County to the expected increase in drought frequency is very low, which can be primarily explained by the lack of knowledge about adaptive agriculture.","Adaptation; Adaptive capacity; Climate change; Drought; Vulnerability",Article,Scopus
"Fuders F.","Smarter money for smarter cities: How regional currencies can help to promote a decentralised and sustainable regional development",2016,"Springer Geography",4,"10.1007/978-3-319-29367-7_9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031695275&doi=10.1007%2f978-3-319-29367-7_9&partnerID=40&md5=1ae70b769e91bcacca9470953b9bb4e9","This article describes how regional currencies can help improve livelihoods in two key ways. Firstly, they can help promote decentralisation and strengthen the local economy. Secondly, if based on Silvio Gesell’s concept of free money, they can, in the long run, contribute to a more sustainable development. This second aspect is more difficult to understand. Accordingly, the article explains the problems inherent in our economic system—which is based on a banking system in which money supply and debt develop synchronously—problems that are not well understood in economic science. Since regional currency initiatives do not depend on the support of governmental institutions, the article aims to encourage private individuals and businesses to implement regional money, and in this way support a decentralised and sustainable development. © Springer International Publishing Switzerland 2019.","Creating shared value; Decentralisation; Development economics; Financial crisis; Money multiplier; Regional currencies; Smarter cities; Sustainable development",Book Chapter,Scopus
"Leźnicki M., Lewandowska A.","Contemporary concepts of a city in the context of sustainable development: Perspective of humanities and natural sciences [Współczesne koncepcje miast w kontekście zrównoważonego rozwoju: Perspektywa humanistyczno-przyrodnicza]",2016,"Problemy Ekorozwoju",9,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976407451&partnerID=40&md5=b3b195e17b461297780d0a12718ec5b1","The article’s purpose is to present, in the first place, mutual dependences between theoretical and practical specu-lations concerning urban space, shaped on the base of the sustainable development principle, difficult to imple-ment in practice. Secondly, the text is supposed to serve closer explication and regularization of terminology re-ferring to sustainable urban development. Thirdly, it concerns more precise reflection on the problem of sustaina-ble city, frequently compared to eco-city, green, compact or smart city, as concepts of non-identical from their definition. Fourthly, the text aspires to bridge the gap in editorial market, as far as the wide range of subject literature, is concerned and lack of review studies referring to sustainable urban development. © 2016, Politechnika Lubelska. All rights reserved.","Eco-city; Green city; Sustainable city; Sustainable development; Sustainable urban development",Article,Scopus
"Franceys R., Sr., Cavill S., Trevett A.","Who really pays? A critical overview of the practicalities of funding universal access",2016,"Waterlines",4,"10.3362/1756-3488.2016.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014492895&doi=10.3362%2f1756-3488.2016.007&partnerID=40&md5=6f0f30257f544afc76e8ab5805d17be9","The Sustainable Development Goals (SDGs) include targets to achieve universal access to water, sanitation, and hygiene (WASH) within the next 15 years (2015-30). To be sustainable, this requires the long-Term funding of efficient operating costs, capital maintenance costs, and any costs of capital. It is recognized that this can only be done through a combination of user charges, national taxes, and international transfers. This paper describes the main permutations in present user charges and subsidies, and reports on the ways in which each helps or hinders access by the poor to both rural and urban WASH services. An overview, based on programme experience, academic and grey literature, indicates that it is possible to accelerate the provision of clean water, basic sanitation, and improved hygiene practices ahead of the socio-economic (effective demand) trend line but only with very significant direct and indirect subsidies; direct to consumers and indirect to the supporting institutions or entities ('the enabling environment'). We conclude that, in the near term at least, it is likely that transfers will have to be acknowledged as a more prominent source of funding for recurrent costs, specifically capital maintenance charges, than donors would prefer. If supporting ongoing services for all, in rural areas or low-income urban settlements, with the necessary level of ongoing subsidies (transfers) is unaffordable for global society, most likely by default, then focusing upon subsidizing the poorest and most marginalized in the long term is the 'least bad' alternative approach - but this approach cannot be expected to deliver genuine SDGs.","Subsidies; User charges; WASH",Article,Scopus
"Ventura P., Tiboni M.","Sustainable development policies for minor deprived urban communities and natural and cultural heritage conservation",2016,"Springer Geography",1,"10.1007/978-3-319-20753-7_5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052400860&doi=10.1007%2f978-3-319-20753-7_5&partnerID=40&md5=a4a3b4000020a9ba23a0c365f6226cf8","This chapter focuses on the topics and lessons of the COST C27 Sustainable Development Policies for Minor Deprived Urban Communities (SDPMDUC) Action (2006–2011) related to the conservation and revitalization of natural and cultural heritage. The COST C27 Action aimed to investigate “the range of threats to sustainable development faced by small communities and rural areas and the planning tools developed for them” as well as “the use of suitable indicators and parameters (planning tools, specific technical improvements) to analyze and assess the best practice case studies..” SDPMDUC topics, especially the growing environmental degradation and “severe income disparities, food crises and dysfunctional cities,” (WEF 2014) are crucial to the contemporary world’s economic critical asset. Moreover, it is well-known that the economic crisis affects not only developing countries but also concerns developed countries and even their wealthy areas. SDPMDUC therapies, or best practices, look at development perspectives that are quite different from “normal” ones. The Degrowth theory, for instance, which systematically criticizes the lack of a more comprehensive economic interpretation of current economic phenomena, proposes new tasks and actions. Deprivation phenomena are currently particularly acute because of the main facts that we assume to having been fully demonstrated: for instance, the pioneer research performed by Meadows et al. for the Club of Rome in 1972; the ever widening gap between gross domestic product and the index of well-being in rich societies after the 1970s; the growth of inequalities in terms of social and economic cleavages; the hopelessness of a constantly developing society. COST C27 research suggests a methodology to build a framework of knowledge by using and improving a varied and integrated system of analysis, synthesis, and monitoring tools. Case studies highlight, detect, and define good and coherent policies and practices in planning strategy and territorial government. One of the main topics is related to tourism-development experiences. For many territories that are rich in environmental, cultural, urban, historical, and particular social resources, tourism represents an opportunity for economic development along with risks, contradictions and threats. C27 research shows that government land use actions, including laissez faire ones, have a strong influence on development and deprivation. They can create conditions and improve tools to orient the way in which resources are used by both resident and occasional population. Only coordinated improved planning strategy action can generate long-term effects and social, economic, and beneficial environmental consequences. © Springer International Publishing Switzerland 2016.","Deprivation; Minor communities; Natural and cultural heritage; Sustainable development",Book Chapter,Scopus
"Halloran A., Roos N., Flore R., Hanboonsong Y.","The development of the edible cricket industry in Thailand",2016,"Journal of Insects as Food and Feed",22,"10.3920/JIFF2015.0091","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012045313&doi=10.3920%2fJIFF2015.0091&partnerID=40&md5=54a7360c75b1f24c3919a4705ba68c19","Since cricket farming was introduced in Thailand in 1997, domestic, regional and international interest in the edible cricket industry has increased. This study aims to identify emerging themes related the development of the edible cricket industry over the past decades. It also discusses additional themes in the development of the cricket industry in connection to the work of other scholars, as well as future considerations to maintain the positive impacts of the industry on rural economic development, entrepreneurship and employment. Eight types of actors in the cricket industry were considered in this study: cricket farmers; wholesale traders and market vendors; tourism agents; international organisa tions; chefs; private companies; researchers; and governmental representatives. The farming and sale of crickets is still a small-scale activity which is relatively profitable for the farmers and other actors in the value chain. Based on the findings of this study, the constraints to growth and further expansion of the industry appear minimal at present. Nonetheless, speculations regarding the positive and negative impacts that further growth may have demonstrate the potential opportunities and threats to the industry. Considering the edible cricket industry as a part of the rural entrepreneurship and development policy discourse may be beneficial to sustainable development. © 2016 Wageningen Academic Publishers.","Entrepreneurship; Income generation; Insect farming; Rural development; Thailand",Article,Scopus
"Koliouska C., Andreopoulou Z.","Classification of ict in eu environmental strategies",2016,"Journal of Environmental Protection and Ecology",4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047603607&partnerID=40&md5=023c38bf97da314ec336e66b70e1a520","ICTs (Information and Communication Technologies) constitute an important tool for the environmental protection and the sustainable use of natural resources. ICTs include any communication device or system encompassing, inter alia, radio, television, mobile phones, computer and networking hardware and software, satellite systems, as well as the various services and applications associated with them. As a global actor, the European Union plays a key role in international efforts to promote environmental protection and sustainable development globally. ICTs are now a major part of European sustainable development strategy. The environmental strategies of the European Union help green the economy, protect nature, and safeguard the health and quality of life of people living in the European Union. This improves both the exchange of information between competent authorities across borders and the direct delivery of online public services to businesses and citizens, which can also be across borders. This paper looks at the current use and trends in the use of ICTs for dealing with environmental issues in European Union in an attempt to enhance sustainable development. The European Union environmental strategies are assessed and classified according to the ICT application categories, which are the following: observation, analysis, planning, management and protection. Findings reveal that the ICTs support most new European Union strategies. © 2018 Scibulcom Ltd. All Rights Reserved.","Environmental strategies; ICT application categories; ICTs; The European Union",Article,Scopus
"Yin X., Zhou X., Huang J.","Coordination analysis of environmental protection investment economics in sustainable development",2016,"International Journal of Simulation: Systems, Science and Technology",,"10.5013/IJSSST.a.17.01.07","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973309307&doi=10.5013%2fIJSSST.a.17.01.07&partnerID=40&md5=7941e742d301c1fbba0e21c0ab5e4a62","For a long time, high-consumption, high-pollution and low-output economic development mode has generated a lot of environmental pollutants in emerging country, especially in China. In this paper, authors analyze the impact of environmental protection investment on environmental quality and environmental economic benefits, and then study on the coordinated development of economy and environment by constructing a coordination model. At the same time, authors analyze the practical application by using Quanzhou city of Fujian province as an example. The result shows that environment protection investment can provide a certain degree of decision basis for achieving the sustainable development. The conclusion is that coordination of environmental investment analysis model reflects the general characteristics of environmental investment, quality and environmental economic losses, change of model parameters represent different effects specific environmental investment project on the environment economic benefits and investment value, the model has a good practicality. In practice, this model can offer objective decision-making basis for the economic development, industry and investment policies, making policy scientific, rationalization, thus ensuring the smooth implementation of China’s sustainable development strategy. © 2016, UK Simulation Society. All rights reserved.","Coordination analysis; Environmental protection investment; Environmental quality; Sustainable development",Article,Scopus
"Koehler J., Thomson P., Hope R.","Mobilizing payments for water service sustainability",2016,"Broken Pumps and Promises: Incentivizing Impact in Environmental Health",1,"10.1007/978-3-319-28643-3_6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978204058&doi=10.1007%2f978-3-319-28643-3_6&partnerID=40&md5=3dfeaa70b89ce611f7b6b677d7addaab","The current model of rural water service delivery is broken. Money flows down from donors and governments to install infrastructure but little reliable information on performance flows back. Increased use of handpump mapping exercises by survey teams may usefully identify handpumps working one day of the year but this leaves the remaining 99.7 % of any year unknown. The continuous monitoring of services is increasingly important if we are to know the real level of water services being enjoyed by rural communities, with the growing consensus on the Human Right to Water adding further impetus. For governments and donors, knowing whether investments deliver verifiable impacts over time rather than simply knowing that budgets have been spent, is transforming established thinking. Mobile networks provide an inclusive architecture to reduce the information asymmetry between investments and outcomes. Information alone is insufficient to make progress but it is necessary to track and improve accountable service delivery. Information can improve institutional performance and help define appropriate roles and responsibilities between communities, governments and donors to close the loop between well-meaning investments and quantifiable outcomes. Donors can demonstrate value-for-money, government and water service regulators can align performance with measureable outcomes, and communities can contribute to financial sustainability through user payments that are contingent upon service delivery. Using unique observational data from monitoring handpump usage in rural Kenya, we evaluate how dramatic improvements in maintenance services influence payment preferences across institutional, operational and geographic factors. Public goods theory is applied to examine new institutional forms of handpump management. Results reveal steps to enhance rural water supply sustainability by pooling maintenance and financial risks at scale supported by advances in monitoring and payment technologies. © Springer International Publishing Switzerland 2016.","Hand pumps; Payments; Service delivery; Water pumps",Book Chapter,Scopus
"Lobo I.D., Vélez M., Puerto S.","Leadership, entrepreneurship and collective action: A case study from the Colombian Pacific region",2016,"International Journal of the Commons",6,"10.18352/ijc.640","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992107947&doi=10.18352%2fijc.640&partnerID=40&md5=368db212e1f3477356e4288a687df344","Building upon case-based evidence this paper explores the role of leaders in Ecomanglar, a community-based enterprise in the Black collective territory of La Plata-Bahía Málaga in the Colombian Pacific Basin, whose purpose is to provide eco and ethno-tourism services. This purpose is inextricably bound up with the region’s biophysical and institutional characteristics, both of which make management of common-pool resources a key strategic task for Ecomanglar. We propose an analytical framework to understand the role of these leaders based on the interaction of two dimensions: institutional transfer channels and operational capacity. We further analyse the role of leaders as essential ‘brokers’ to initialise and sustain collective action, a role that brings about entrepreneurial solutions for sustainable development but also creates, or exacerbates, conflicts within the community. Our findings challenge approaches which view collective action as an emergent decentralised group-oriented outcome. The paper contributes to the literature on leadership, entrepreneurship and collective action by identifying missing links and potential points of convergence. It also sheds light on some of the challenges in promoting entrepreneurship as a means to advance sustainable development in rural communities. © 2016, Igitur, Utrecht Publishing and Archiving Services. All rights reserved.","Collective action; Entrepreneurship; Environmental enterprises; Leadership; Sustainability",Article,Scopus
"Rajović G., Bulatović J.","Zoning as a condition of sustainable agriculture northeastern montenegro: A case study [Strefowanie jako warunek zrównoważonego rolnictwa w północno-wschodniej czarnogórze: Studium przypadku]",2016,"Rocznik Ochrona Srodowiska",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054974684&partnerID=40&md5=a6150a52f4ecf57439c8ab802be948ac","Sustainable development of agriculture differs according to space, time, values and available resources. The development process of the rural communities from the sustainability perspective first implies the awareness of the development planning need, of the correct assessment of strengths and weaknesses of the rural communities, of existing or potential opportunities and risks, which will determine the priority actions on short and long term. In this paper authors singled out area in northeastern Montenegro on the basis of benefits of natural conditions for sustainable agricultural development. As well as so many times before in history, and in these times, studied the space is looking for a new paradigm of economic development, and should not be forgotten, nor marginalize agriculture. Agricultural Development Strategy points to possibility of increasing production and expanding markets since this part of northeastern Montenegro have significant agricultural resources, which are now used in unacceptable the low extent. © 2018, Middle Pomeranian Scientific Society of The Environment Protection. All rights reserved.","Area; Natural conditions; Northeastern Montenegro; Sustainable agriculture",Article,Scopus
"Shevchuk I., Khvyshchun N., Shubalyi O., Shubala I.","Main trends of regional policy ensuring food security in developed countries",2016,"Journal of Security and Sustainability Issues",3,"10.9770/jssi.2016.6.1(9)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044682126&doi=10.9770%2fjssi.2016.6.1%289%29&partnerID=40&md5=1087a53933cbaf5c4be20720f126f77d","The paper reflects on question of regional policy ensuring food security in the context of closely interrelated economic, social and ecological components. Having performed analysis of common agricultural policy, programs for rural development, impact of world trade organization, integrated product policy, question of food security monitoring, influence of multinational companies, genetically modified products, programs for food support; we come to the conclusion that to the main trends of regional policy in the sphere of food security belong: establishing interregional and international import-export food operations, creation of regional reserves of strategically important products, direct/indirect financial and consultation support of agricultural enterprises, development of infrastructure facilities for transporting, storage, distribution of products, food support for socially unprotected groups of population, promoting development of eco-oriented production, implementation of control measures for the prevention of counterfeit in the trading network, control of production and sale of genetically modified products, formation of ecologically oriented thinking population. © Journal of Security and Sustainability Issues, 2016.","Common agricultural policy; Food security; Integrated product policy; Regional policy; Rural development; Sustainable development",Article,Scopus
"González A., Hernández J.Á., Parreño J.M.","The new tourism uses in the biosphere reserve of the island of La Palma (The Canary Islands, Spain) [Los nuevos usos turísticos en la Reserva de la Biosfera de la Isla de La Palma (Canarias)]",2016,"Boletin de la Asociacion de Geografos Espanoles",1,"10.21138/bage.2170","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85002044877&doi=10.21138%2fbage.2170&partnerID=40&md5=d1634e25dfed3dcb00dd03adc1fd4a65","In this paper we study the Biosphere Reserve on the island of La Palma and the dynamics of new tourist uses that are being implemented in order to reflect on the development model involved. The study consists of a brief diagnosis of the main features of the territorial model of the island. Subsequently, we analyze the case of the Biosphere Reserve of La Isla Bonita, their characteristics and objectives. Finally, we analyze the tourist model which is being implemented from the planning instruments in order to assess their level of sustainability and adaptation to the principles of the Reserve. The sources consulted were the reports of the Biosphere Reserve, territorial planning documents of the island, rural development associations, the rural development departments of some municipalities and the regional ministries of tourism and agriculture of the Cabildo of La Palma and Government of The Canary Islands.","Biosphere Reserve; Demographic structure; Sustainable development; Territorial model; Tourist uses",Article,Scopus
"Moskovkin V.M., Serkina O.V.","Is sustainable development of scientific systems possible in the neo-liberal agenda?",2016,"Ethics in Science and Environmental Politics",3,"10.3354/esep00165","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994476562&doi=10.3354%2fesep00165&partnerID=40&md5=5635137b21a0654825fa56063ed414e7","This paper discusses the evolution of large scientific systems in general and the system of formal scientific communications in particular in the context of their gradual transition to private hands. This in turn results in increased 'phony' research fronts, fueled by the interests of big business, pools of inaccessible hi-impact Anglo-American journals whose authors cite each other (author's citation cartels), and non-transparent global university rankings, which can be manipulated. Furthermore, the authors argue that the functioning of national scientific systems by means of having them linked to the global system of formal scientific communications and rankings is organized as an unrestrained race for publications, citations, impact factors, and rankings in which strong systems only get stronger and the weak ones get weaker. Such a race therefore cannot lead to sustainable development of the scientific system. The authors also look at the feudalism of knowledge and identify 3 steps to oppose this process.","Formal scientific communications; Knowledge feudalism; Neo-liberal agenda; Open Access; Scientific systems; Sustainable development",Article,Scopus
"Choi I., Bae Y., Kim M., Hodge E., Way B., Choi J., Qian Y., Shin S.","A study on globally-connected learning based on smart education: Focused on American and Korean elementary school students",2016,"International Journal of Applied Engineering Research",2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991406545&partnerID=40&md5=402847a24fb82604d013efeeb680da52","The purpose of the Globally-Connected STEM Classroom project is to create an online environment where students from a STEM-integrated learning environment, the Globally-Connected STEM Classroom (GCC-STEM). The GCC-STEM includes a unique pedagogical model to cultivate students’ respectful, reflective, collaborative, and creative (R2C2) minds while students apply STEM-integrated knowledge to solve global issues related to sustainable development, through collaborative reasoning, data-driven arguments, and collective decisions. R2C2 minds are an essential part of the new STEM literacy required for 21st-century citizenry. R2C2 minds, STEM-integrated problem solving, sustainable development issues, and international collaborative learning are carefully selected ingredients of the GCC-STEM that will enhance students’ real-world problem solving. Through in-depth interviews, classroom observations, and surveys with the participants, the effectiveness and the feasibility of the GCC-STEM will be evaluated. Also, the possible solutions and necessary remedies to overcome the barriers and challenges for both the current implementation and the broader use of the GCC-STEM will be investigated. © Research India Publications.","Global collaboration; R2C2; Smart education; STEM; Sustainable development",Article,Scopus
